,DateTime,Tweet Id,Tweet,Username,Location,Tweet_Preprocessed,sentiment
2266,2022-12-18 06:27:01+00:00,1604362578687205376,Seekor Kucing Selalu Hadir Saat Ridwan Kamil Ziarahi Makam Anaknya Emmeril Kahn Mumtadz https://t.co/aj7VkWVxoV,Aminudd91357723,,ekor kucing hadir ridwan kamil ziarah makam anak emmeril kahn mumtadz,Cinta
2267,2022-12-05 12:04:15+00:00,1599736405605113858,"@emerson_yuntho @gibran_tweet @ridwankamil Sekalian dijawil sultan jogja @humas_jogja yg kmrn kasus pungutan berkali2 diangkat tp nggak ada penyelesaian, bahkan mau bikin perda yg membolehkan sekolah dan komite membuat pungutan.",oystterdate,,jawil sultan yoyakarta kemarin pungut kali angkat selesai bikin atur daerah sekolah komite pungut,Marah
2268,2022-12-11 15:12:03+00:00,1601957996078108673,@bwinarso99 @jokowi @kemendagri @titokarnavian_ @ridwankamil Walikota dan Gubernurnya kok goblok ya? Aneh,4aSunlight,,wali kota gubernur goblok ya aneh,Marah
2269,2022-12-11 09:50:35+00:00,1601877095608483840,Ridwan Kamil-Ganjar Singgung Pernikahan Kaesang-Erina di Medsos https://t.co/Bnm2TDZmyr,detik_jateng,,ridwan kamil ganjar singgung nikah kaesang erina media sosial,Marah
2270,2022-12-07 15:49:13+00:00,1600517796253028352,Detik-Detik SK UMK 2023 Jawa Barat Disahkan Gubernur Ridwan Kamil https://t.co/1QCuCKbEQw https://t.co/SfwKJgjB2B,purnomoe110,,detik detik surat putus umk jawa barat sah gubernur ridwan kamil,Marah
2271,2022-12-08 12:53:38+00:00,1600835997964517376,"@AhmadKhairyDzak yaelah teroris mah gaserem, yang lebih serem itu omongan orang dari belakang #bersamajuara #Ridwankamil",AlefPaz10,,yaelah teroris gaserem seram omong orang,Marah
2272,2022-12-09 15:40:05+00:00,1601240271567851520,@ZainalPras Haha ngikut aja ke Bu Atalia Ridwan Kamil #bersamajuara,AhmadKhairyDzak,,haha bu atalia ridwan kamil,Bahagia
2273,2022-12-03 04:23:45+00:00,1598895741870952448,"@tanya_napa @Wawan_74 @Karsono12732862 @Biang05553051 @Anwarbohebo @gumukcandi @AdilJuju @Afridu6 @mamat_tobat @yantireinke @Sigromilir01 @winoto_ali @HeryIdris5 @ESitohag @Meey1235 @Uplu7 @NembeNetes @panjianom102 @veelgeno @Bonaleles @AlamTimur3 @syahriyalkamil @topan268 @suprayoga123 @ntar_yaa @rondamedsos @alekda @Jebenk63285910 @12uwongdeso @wbintoro101209 @shield17845 @mahasiswigenz @KemurahanTuhan @K7_m0en @Mantova42167289 @Wandystjk @dwynur666 @salimbonim @AKamas0911 @Juniwun_007 @Humaira922 @ridwankamil @H_HermanCianjur @infocianjur @PemkabCianjur @pemkabcjr @pemudakatolikjb @BPBDJabar @Poldajabar @ResNgawi Sebagai kpl daerah walikota solo,jelas mendukung proyek nasional dan bersinergi dgn  pusat..
Bukan malah main kata2 sok iye tp nol gede https://t.co/Ej8qjCv3rS",Diek_Clev,,kpl daerah wali kota solo dukung proyek nasional sinergi pusat main sok iya nol gede,Bahagia
2274,2022-12-09 20:22:17+00:00,1601311289560961024,@Kemdikbud_RI @PolhukamRI @mohmahfudmd  @kemendagri @Kemdikbud_RI @nadiemmakarim @DivHumas_Polri @ListyoSigitP @ridwankamil @jabarprovgoid harus melindungi #siswa dari upaya @pemkotdepok merebut SDN Pondok Cina 1  CC @RK_JabarJuara @jokowi https://t.co/kXXILgleLq,Alva1588,,lindung upaya rebut sekolah dasar negeri pondok cina cc,Bahagia
2275,2022-12-14 15:00:01+00:00,1603042131706318848,"Gubernur Ridwan Kamil Wajibkan Perusahaan di Jabar Rekrut Pekerja Difabel 
https://t.co/iq9wtMkuQC",buddykuofficial,,gubernur ridwan kamil wajib usaha jabar rekrut kerja difabel,Marah
2276,2022-12-11 00:10:45+00:00,1601731174010744832,@emerson_yuntho @ridwankamil @disdik_jabar Gak ada yg gratis di semua kota Bung...  Semua boleh memungut sumbangan atas persetujuan dewan sekolah..,PaulusLeo3,,gratis kota mungut sumbang tuju dewan sekolah,Bahagia
2277,2022-12-09 00:28:23+00:00,1601010837007011840,"Memperingati anniversary pernikahan ke 26 tahun, @ridwankamil dan @ata_lia memilih merayakan di lokasi pengungsian masyarakat yang kena dampak gempa Cianjur. Perayaan dilakukan di tenda bersama ibu-ibu sekalian berbagi sedikit kebahagiaan.
https://t.co/39RxKn290y 
#BersamaJuara",n_o_vamel,,anniversary nikah pilih raya lokasi ungsi masyarakat kena dampak gempa cianjur raya laku tenda bahagia,Bahagia
2278,2022-12-07 09:12:37+00:00,1600417987273494529,"@ridwankamil Aipda Sofyan Didu
Personel Polsek Astana Anyar Polrestabes Bandung Polda Jawa Barat 
Gugur saat teror bom bunuh diri di Polsek Astana Anyar

Kami Tidak Takut
Bersama #HindariPahamRadikal 
Husnulkhatimah https://t.co/K58Gr4pjfd",qislin3,,aipda sofyan didu personel polisi sektor astana anyar polrestabes bandung polisi daerah jawa barat gugur teror bom bunuh polisi sektor astana anyar takut husnulkhatimah,Sedih
2279,2022-12-05 12:46:39+00:00,1599747075859959808,@Galih22januari @Jarwo94504889 capres ke banggaan jabar pak @ridwankamil #Rekan Juara,siska16284484,,calon presiden bangga jabar juara,Bahagia
2280,2022-12-17 11:49:45+00:00,1604081410515402753,@solitudeenjoyer @musnijembut @musniumar @ridwankamil Elu nggak usah bahas foto profil....karena di foto itu anak gua. Hati2 punya bacot ya!!!;,Nauractq,,bahas foto profil foto anak gue hati bacot ya,Marah
2281,2022-12-13 20:14:50+00:00,1602758970296668162,"Bapak @IdrisAShomad @pemkotdepok ,ikuti arahan bapak @ridwankamil @humasjabar @jabarprovgoid @RK_JabarJuara .Utamakan pendidikan #siswa SDN 1 Pondok Cina.Stop penggusuran SD. CC @kemendagri @PolhukamRI  @mohmahfudmd @jokowi  https://t.co/CL1rrGhImf https://t.co/3fNdxmv3gl",Alva1588,,arah utama didik sekolah dasar negeri pondok cina stop gusur sekolah dasar cc,Bahagia
2282,2019-01-14 15:40:31+00:00,1084837672374329344,"@__sucirhmwt21 @banyolanhidup @ridwankamil Harusnya bisa seluruh Jawa Barat. Pajak kendaraan bermotor kan yg ngelola Provinsi, bukan Kabupaten/Kota.",agasigp,Yogyakarta,jawa barat pajak kendara motor kelola provinsi kabupaten kota,Bahagia
2283,2022-12-15 11:20:43+00:00,1603349328160264192,@IechaNaasha @fitriani_hsb @feby_christina @AgungHarsah ijasah tinggi &amp; good looking - tapi tidak bisa kerja :( #bersamajuara #ridwankamil,AyaNayyaya,,ijazah amp good looking kerja,Bahagia
2284,2022-12-06 09:26:05+00:00,1600058991249592320,"Pemprov Jawa Barat akan merekrut lebih banyak petani milenial pada tahun 2023, untuk pertanian berkelanjutan dan usaha yang menarik bagi kalangan muda.
#bersamajuara #ridwankamil https://t.co/IEAOyhkj7p",NurrahmaSlv,,perintah provinsi jawa barat rekrut tani milenial tani usaha tarik kalang muda,Bahagia
2285,2022-12-08 10:47:23+00:00,1600804225071861760,"Terimakasih Pak 
@ridwankamil
 dan Ibu Atalia, yang sudah berbagi kebahagian untuk para korban gempa, dan selamat untuk hari jadi pernikahan yang ke 26 pak #bersamajuara #ridwankamil https://t.co/0d64F25ATS",S_Anjania1,,terima kasih atalia bahagia korban gempa selamat nikah,Bahagia
2286,2022-12-09 07:59:43+00:00,1601124418385637376,@febbynovalia @baiquelah @n_o_vamel @ridwankamil @ata_lia spesial pake karet 2 ya biar makin rapet #bersamajuara #Riwdankamil,vania_ochi28,,spesial pakai karet ya biar rapat,Bahagia
2287,2022-12-04 14:32:14+00:00,1599411259442855937,@Masjonophoto @_bobyalfaro mantab banget ya om jon #bersamajuara #ridwankamil,MadeleynAinley,,mantap banget ya om jon,Bahagia
2288,2022-12-06 05:33:24+00:00,1600000434915377152,"@rasjawa @Outstandjing @kozirama @karimnas_ Jd nu gawena ngojek ataw kurir ge montong bepergian,,, di imah we kudu wfh teuing kumaha carana,,, leres kang @ridwankamil?",irfankaunas,,nu gawena ngojek ataw kurir ge montong pergi imah we wfh teuing carana les kang,Bahagia
2289,2022-12-12 08:52:31+00:00,1602224869965410305,"Sahrul Gunawan Punya Gandengan Baru, Komentar Ridwan Kamil Tuai Sorotan

***
Trending : Panas Maroko Wali kota Blitar Erina Nahyan Fortuner Mas Laut  Kemenkeu Selamat Jalan Senin Mendung https://t.co/yyI6AIwGaZ",desky_danuaji,,sahrul gunawan gandeng komentar ridwan kamil tuai sorot tren panas maroko wali kota blitar erina nahyan fortuner mas laut menteri uang selamat jalan senin mendung,Marah
2290,2022-12-09 22:31:09+00:00,1601343720603152384,Ridwan Kamil soal Gabung Parpol: Insya Allah Bulan Ini https://t.co/KVMhvGzTTR,CNNIndonesia,,ridwan kamil gabung partai politik insya allah,Bahagia
2291,2022-12-17 05:27:55+00:00,1603985317736087563,"Selain itu masjid raya ini akan diresmikan oleh @ridwankamil atau akrab disapa Kang Emil ini pada 30 Desember 2022.
Menurutnya, Masjid Raya Al Jabbar akan menjadi masjid terbesar di Provinsi Jawa Barat.https://t.co/m7V5yyT6uT",siska16284484,,masjid raya resmi akrab sapa kang emil desember masjid raya al jabbar masjid provinsi jawa barat,Bahagia
2292,2022-12-04 06:56:25+00:00,1599296547367563264,"@Karsono12732862 @tanya_napa @Biang05553051 @brew_oq @Wawan_74 @Afridu6 @yantireinke @Sigromilir01 @winoto_ali @mamat_tobat @Anwarbohebo @HeryIdris5 @AdilJuju @ESitohag @Meey1235 @Uplu7 @NembeNetes @panjianom102 @veelgeno @Bonaleles @AlamTimur3 @syahriyalkamil @topan268 @suprayoga123 @ntar_yaa @rondamedsos @alekda @Jebenk63285910 @12uwongdeso @wbintoro101209 @shield17845 @mahasiswigenz @KemurahanTuhan @K7_m0en @Mantova42167289 @Wandystjk @dwynur666 @salimbonim @AKamas0911 @Juniwun_007 @Humaira922 @ridwankamil @H_HermanCianjur @infocianjur @PemkabCianjur @pemkabcjr @BPBDJabar @Poldajabar @ResNgawi @TukangMu Trus pengangguran ngalor ngidul g jelas itu apa  namaya kalo emggk cari jabatan..🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
Knp sih kau kalo ngemeng malah nampol mukamu sendri..",Diek_Clev,,anggur utara ngidul namaya emggk cari jabat sih bicara nampol muka,Bahagia
2293,2022-12-06 12:21:00+00:00,1600103009304080384,@ECometsejati @Leeeronica @ganjarpranowo @ridwankamil pasti kedepan kang emil dan pak ganjar bisa bersanding tinggal menunggu saja sih #bersamajuara #ridwankamil,bayuubaskoroo,,kang emil ganjar sanding tinggal tunggu sih,Marah
2294,2022-12-17 05:26:37+00:00,1603984992765632512,"Masjid Raya Al-Jabbar kabarnya akan segera diresmikan beberapa waktu mendatang. 
Kabar tersebut diungkapkan oleh Gubernur Jawa Barat, @ridwankamil Rabu (14/12/2022) lalu.
https://t.co/3j3wDp049S",siska16284484,,masjid raya al jabbar kabar resmi kabar gubernur jawa barat rabu,Sedih
2295,2022-12-11 02:10:29+00:00,1601761306134343680,@sigitwid @ridwankamil  @pemkotdepok @PolPPDepok .. Di gaji negara buat mikir.. Malah di tinggal otaklu.,Raya50211035,,gaji negara pikir tinggal otaklu,Marah
2296,2022-12-07 14:18:40+00:00,1600495008821694464,"@literarybase Jabar kalo gak salah ada, program istrinya pak @ridwankamil kalo gak salah. Waktu itu lihat ada boothnya di BBW.",aliransosad,,jabar salah program istri salah lihat boothnya bbw,Bahagia
2297,2022-12-20 11:20:03+00:00,1605161099028213760,"Isu Ridwan Kamil merapat ke partai politik semakin kencang. Apa jawaban Ridwan Kamil kali ini, Golkar atau PAN? https://t.co/QoUu4HXUQc",kumparan,,isu ridwan kamil rapat partai politik kencang ridwan kamil kali golkar,Marah
2298,2022-12-10 06:56:51+00:00,1601470985047506944,"@gundala2221 @disdik_bandung @ridwankamil Segitu murah kang, Bogor ada yg di atas 10 jt. Itu pasti melalui komite sekolah pungutan iurannya, bukan management sekolah",HendroW1977,,murah kang bogor juta komite sekolah pungut iur manajemen sekolah,Marah
2299,2022-12-09 14:20:37+00:00,1601220276045631490,"Hallo sobat bima tiga 👋 
di wilayah Kota Bandung dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan perawatan saluran.
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/eiBhTMmRjZ",bimatigabdg,,halo sobat bima wilayah kota bandung izin informasi pelihara jalan kerja awat salur,Bahagia
2300,2022-12-19 01:15:14+00:00,1604646503888609282,"Pemprov Jabar secara resmi meluncurkan aplikasi Super Apps. @ridwankamil menjelaskan, Super Apps yang diluncurkan tersebut diharapkan dapat menjadi satu-satunya aplikasi terpusat yang dapat diakses oleh warga Jawa Barat. 
https://t.co/MzCUpB7HvY 
#BersamaJuara",ihdanziga,,perintah provinsi jabar resmi luncur aplikasi super apps super apps luncur harap aplikasi pusat akses warga jawa barat,Bahagia
2301,2022-12-19 12:19:31+00:00,1604813676837380097,@_bobyalfaro @ridwankamil Ya emang udah feelingnya kuata aja sih Kang Emil mah #bersamajuara,Coopee_ABCOO,,ya feelingnya kuata sih kang emil,Bahagia
2302,2022-12-07 04:27:42+00:00,1600346285986709505,"Gubernur Jawa Barat, Ridwan Kamil mengungkapkan tak ada korban jiwa dari aparat kepolisian maupun masyarakat dalam aksi bom bunuh diri di Polsek Astana Anyar

https://t.co/GGs1Nau16w",KebumenTalk,,gubernur jawa barat ridwan kamil korban jiwa aparat polisi masyarakat aksi bom bunuh polisi sektor astana anyar,Sedih
2303,2022-12-05 07:17:15+00:00,1599664180461981696,"Malah jadi perebutan nih, emang kang emil layak di perebutkan sih untuk menjadi wakil nya #bersamajuara #ridwankamil https://t.co/RVM4mJdUdw",rifa_shania,,rebut nih kang emil layak rebut sih wakil nya,Bahagia
2304,2022-12-04 04:09:51+00:00,1599254631322128385,@AgusYudhoyono Bener sih. Lbh keren drpd @ridwankamil dan @sandiuno . Mereka mah bukan anak partai yg dpt privelege dr bokapnya. Keren lu om ahy,DellaPerdana2,,sih keren anak partai privelege bokapnya keren om agus harimurti yudhoyono,Bahagia
2305,2022-12-07 05:40:06+00:00,1600364506328498177,"Bom Bunuh Diri di Polsek Astana Anyar, Gubernur Jabar Ridwan Kamil Minta Masyarakat Tetap Tenang https://t.co/bl6LYmSO5E",hallopurwasuka,,bom bunuh polisi sektor astana anyar gubernur jabar ridwan kamil masyarakat tenang,Sedih
2306,2022-12-14 05:46:59+00:00,1602902953546743808,@Karsono12732862 @Wawan_74 @yantireinke @mR_4tha @Anwarbohebo @winoto_ali @AndRohim @ESitohag @di2_indra @K7_m0en @Uplu7 @AdilJuju @Meey1235 @FurqonJimmy @el2andi @ntar_yaa @Afridu6 @mamat_tobat @Sigromilir01 @HeryIdris5 @NembeNetes @panjianom102 @veelgeno @Bonaleles @AlamTimur3 @syahriyalkamil @topan268 @suprayoga123 @rondamedsos @alekda @Jebenk63285910 @12uwongdeso @wbintoro101209 @shield17845 @mahasiswigenz @KemurahanTuhan @Mantova42167289 @Wandystjk @dwynur666 @salimbonim @AKamas0911 @Juniwun_007 @Humaira922 @ridwankamil @H_HermanCianjur @infocianjur @PemkabCianjur @pemkabcjr Maslahny pembangunan dki apa cmn trotoar di tamrin dan sudirman..???,Diek_Clev,,maslahny bangun daerah khusus ibukota trotoar tamrin sudirman,Bahagia
2307,2022-12-07 12:10:33+00:00,1600462765490987008,park sungjin 2023 mau maju gantiin ridwan kamil kah??😭😭😭😭,citymeatball,,park sungjin maju ganti ridwan kamil kah,Marah
2308,2022-12-07 14:49:06+00:00,1600502669503758337,@ridwankamil Turut berduka cita semoga almarhum di terima di sisi Allah SWT 😭😭😭 hero,abdiaurora,,duka cita moga almarhum terima sisi allah subhanahu wa taala hero,Sedih
2309,2022-12-04 14:41:51+00:00,1599413678109249539,@ridwankamil Bapak Gubenur kami Prajurit ZENI AD Kodam III/slw tetap semangat,fastzaz,,gubernur prajurit zeni kodam iii santai semangat,Bahagia
2310,2022-12-09 02:06:49+00:00,1601035609019015169,Semoga kebahagiannya menular ke warga terdampak gempa di Cianjur ya kang @ridwankamil #bersamajuara https://t.co/yLS30FlFaO,SisFebriana,,moga kebahagiannya tular warga dampak gempa cianjur ya kang,Bahagia
2311,2022-12-08 09:55:52+00:00,1600791260608212993,"Hallo sobat bima tiga 👋 
di wilayah Kbb &amp; Cimahi sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan Tambal Sulam Hotmix Ruas Jalan Bts.Cimahi-Cisarua-Lembang dan Jl. Rajamandala-Cipendeuy-Cikalong Wetan.
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/gf47eeI70Z",bimatigabdg,,halo sobat bima wilayah kbb amp cimahi izin informasi pelihara jalan kerja tambal sulam hotmix ruas jalan bts cimahi cisarua lembang jalan rajamandala cipendeuy cikalong wetan,Bahagia
2312,2022-12-06 09:43:37+00:00,1600063402004475906,"Potensi Ridwan Kamil memang gak bisa dianggap enteng, elektabilitas pasti naik terus #bersamajuara https://t.co/p1O3Sq0TkL",luizpcn,,potensi ridwan kamil anggap enteng elektabilitas,Marah
2313,2022-12-07 05:39:00+00:00,1600364230724968449,@Husenkimyaa @ridwankamil Betul bgt tuh.. Pasti ujung²'y islam lagi yg di salahin,PoenyaDiana,,banget ujung iya islam salah,Marah
2314,2022-12-06 10:13:49+00:00,1600071001622151169,"@Leeeronica @ganjarpranowo @ridwankamil Yaaa bolehlah, baka; meraup suara yang luar biasa sepertinya kalau disandingkan #bersamajuara #ridwankamil",01_ranie,,ya baka raup suara sanding,Bahagia
2315,2022-12-11 06:58:21+00:00,1601833749645516801,"@sigitwid @ridwankamil Pernah diklatifikasi kang Emil. Ini lebih ke pemkot Depok nya kayanya.

https://t.co/U1jeJvPG48",Gieehad,,diklatifikasi kang emil perintah kota depok nya,Bahagia
2316,2022-12-07 04:40:33+00:00,1600349521275654144,"Ledakan di Astana Anyar Bandung, Ridwan Kamil minta warga tenang https://t.co/LJrfwUwjAU",21BeritaTerkini,,ledak astana anyar bandung ridwan kamil warga tenang,Bahagia
2317,2022-12-11 23:43:14+00:00,1602086637776695296,@KaredokLeunca__ @kemendagri @mohmahfudmd @ListyoSigitP @ridwankamil Kok bisa Bupati dari Kader golkar membiarkan lambang burung garuda begitu 🤔🤔🤔,Farhan26094445,,bupati kader golkar biar lambang burung garuda,Marah
2318,2022-12-09 06:06:01+00:00,1601095805901082624,Sangat berbagi kebahagian. Terima Kasih Kang Emil dan Ibu Atalia #bersamajuara #ridwankamil https://t.co/QEiC3x9fDl,Rafatartr,,bahagia terima kasih kang emil atalia,Bahagia
2319,2022-12-06 07:13:16+00:00,1600025565138124800,"Anak 2 stress krn kurikulumnya pendidikan tdk sesuai dg standar permasalahan dunia pendidikan +62 yg belum merata. Blm lagi masalah stunting pada anak &amp; org missqueen disaat pk @jokowi 2014 jadi presiden
Cc @awemany @Fahrihamzah @aniesbaswedan @ganjarpranowo @ridwankamil @KPU_ID https://t.co/PVckod2Ypf",Hendrikorachman,,anak stres kurikulum didik sesuai standar dunia didik stunting anak amp orang missqueen presiden cc,Sedih
2320,2022-12-05 13:01:29+00:00,1599750808765337604,"@ridwankamil Kalau begini tata kelola sekolah, berarti anak-anak sudah dididik untuk korupsi karena mencontoh kelakuan para pengurus sekolah. Apakah mungkin, untuk mereka yang haus uang ini, diberhentikan saja secara permanen? Biar mereka cari penghasilan di tempat lain, saya yakin ga mampu!",JustRegularMen1,,tata kelola sekolah arti anak anak didik korupsi contoh laku urus sekolah haus uang henti permanen biar cari hasil,Marah
2321,2022-12-11 11:14:26+00:00,1601898197349466114,@FrivanMuhammad @kozirama @ridwankamil Ini postingan kang emil yg mana ya? Ingin silaturahim 😄,BayangAfandi,,postingan kang emil ya silaturahim,Bahagia
2322,2022-12-13 11:05:29+00:00,1602620719091044352,"Hallo sobat bima tiga 👋 
di wilayah Kab.Bandung dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan pembersihan Damija dan saluran.
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/4kJDnqagCh",bimatigabdg,,halo sobat bima wilayah kabupaten bandung izin informasi pelihara jalan kerja bersih damija salur,Bahagia
2323,2022-12-07 04:02:45+00:00,1600340009110106114,@ridwankamil Berani bener masih zona merah udeh di TKP aja pak RK wkwkwkw,WansCahMams,,berani zona merah perkara rk wkwk,Marah
2324,2022-12-09 12:41:54+00:00,1601195433132318720,@govinditakaren @ridwankamil @ata_lia mesranya kang emil sama bu atalia #bersamajuara #ridwankamil,rifa_shania,,mesra kang emil bu atalia,Bahagia
2325,2022-12-07 11:46:36+00:00,1600456740130418688,@rin_shigeru @itz_solonez Orang luar mana mau cuyy dan mana peduli contohnya anaknya ridwan kamil aja,sawalludin268,,orang coy peduli contoh anak ridwan kamil,Marah
2326,2022-12-03 11:13:57+00:00,1598998971959365632,"Anggota polsek leles melaksankan pengamanan arus rawan pagi
#POLRIPRESISI 
#ZONAINTEGRITASPOLRESGARUT 
#GARUTKASEP 
#KAPOLRESGARUT 
#POLRESGARUT 
#WIRDHANTOHADICAKSONO

@jokowi 
@listyosigitprabowo 
@ridwankamil 
@divisihumaspolri 
@polisi_indonesia 
@sahabatpolisi_indonesia
@ https://t.co/4WqgjDOnSy",leles1970,,anggota polisi sektor leles melaksankan aman arus rawan pagi,Bahagia
2327,2022-12-05 08:20:30+00:00,1599680099477245952,Pantas saja beberapa partai sudah melirik Pak Gub Ridwan Kamil #bersamajuara https://t.co/kVqD4f9vZL,nailaassiffa,,partai lirik gubernur ridwan kamil,Bahagia
2328,2022-12-12 08:49:12+00:00,1602224036469084161,@S_Anjania1 @H3Anisa_ @MadeleynAinley seramai itu loh bahkan ada beberapa pemimpin dari luar negeri hadir langsung dalam acara tersebut #bersamajuara #ridwankamil,vania_ochi28,,serama pimpin negeri hadir langsung acara,Bahagia
2329,2022-12-18 04:57:00+00:00,1604339929235935233,@khusnul_alovers Mendekati tahun politik 2024 peran ulama sangat penting dalam memberi petuah ketenangan kepada masyarakat yang rawan terpecah #ridwankamil #bersamajuara,kardiu,,politik peran ulama petuah tenang masyarakat rawan pecah,Bahagia
2330,2022-12-13 09:32:57+00:00,1602597432378163200,"pencak silat adalah salah satu budaya kita, so...jangan pernah lepaskan jika tidak mau kehilangan jatidiri #bersamajuara #ridwankamil https://t.co/W1dHTl4vMh",_smile_today,,pencak silat salah budaya sok lepas hilang jati,Bahagia
2331,2022-12-12 14:18:27+00:00,1602306892105416704,@FaridLoekman @S_Anjania1 @H3Anisa_ @MadeleynAinley keliatan tua sih kalau bilang kek gini wkwkkw #bersamajuara #ridwankamil,ZaynHoroscopo,,lihat tua sih bilang kayak wkwk,Marah
2332,2022-12-18 03:02:00+00:00,1604310986143371264,"Survey LSN: Ridwan Kamil dan Moeldoko Urutan Teratas Elektabilitas Cawapres
#GanjarMoeldoko
#SurveyElektabilitasLSN https://t.co/uGgK64lqK0",dhogasin,,survei lsn ridwan kamil moeldoko urut elektabilitas calon wakil presiden,Marah
2333,2022-12-19 16:39:06+00:00,1604879005790138369,"@DinePrila ga mikir aneh"", cuman waspada dan siaga khan juga salah bang #bersamajuara #ridwankamil",AyaNayyaya,,pikir aneh waspada siaga salah bang,Marah
2334,2022-12-07 09:15:11+00:00,1600418634836238337,"Ridwan Kamil Komentari Soal Tragedi Bom Bunuh Diri di Polsek Astana Anyar Polrestabes Bandung

***
Trending : Rest In Power STB Mahal #bombunuhdiri pentil jepang polsek astana anyar densus 88 dunda empire hiburan rakyat hilang lord rangga https://t.co/8MZOcOwzNG",desky_danuaji,,ridwan kamil komentar tragedi bom bunuh polisi sektor astana anyar polrestabes bandung tren rest in power set top box mahal pentil jepang polisi sektor astana anyar betasemen khusus dunda empire hibur rakyat hilang lord rangga,Sedih
2335,2022-12-12 11:00:35+00:00,1602257100281114625,@Sudrun184598182 @bwinarso99 @jokowi @kemendagri @titokarnavian_ @ridwankamil Mesjid kadang di saya penuh pas jumatan sama bulan puasa.. Itupun puasa sampe minggu ketiga doang,TetiRachmawat10,,mesjid kadang penuh pas jumat puasa puasa minggu doang,Bahagia
2336,2022-12-04 04:47:05+00:00,1599264003070779394,"@ridwankamil diminta mengeluarkan Pergub untuk menghidupkan Bandara International Jabar Kertajati.
Seperti diketahui,Bandara Kertajati kembali diaktivasi. Salah satunya untuk umrah &amp; haji.Beberapa waktu lalu, dua penerbangan umrah dilakukan dari Kertajati.
https://t.co/4EEDbkFz2O",SugengSpriyadi,,atur gubernur hidup bandara international jabar kertajati bandara kertajati diaktivasi salah umrah amp haji terbang umrah laku kertajati,Bahagia
2337,2022-12-15 05:39:24+00:00,1603263433264209920,"Klaim Relokasi SDN Pondok Cina Ditunda, Ridwan Kamil: Jangan Diperpanjang Lagi https://t.co/AoU7EMBRy2",pantau24jam,,klaim relokasi sekolah dasar negeri pondok cina tunda ridwan kamil,Marah
2338,2022-12-17 09:40:32+00:00,1604048894861754368,"Hallo sobat bima tiga 👋 
di wilayah Kota Bandung dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan pembersihan saluran, rumija, Damija, tali-tali air dan pembersihan median. 
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/cItYFlTb9l",bimatigabdg,,halo sobat bima wilayah kota bandung izin informasi pelihara jalan kerja bersih salur rumija damija tali tali air bersih median,Bahagia
2339,2022-12-20 08:07:27+00:00,1605112633102782469,@_mardial_ Bukannya yang ga mau beasiswa itu roy?  Pas diundang ke tv one dan diajak pak ridwan kamil buat sekolah bonge mau?,Jeondo2,,beasiswa roy pas undang televisi one ajak ridwan kamil sekolah bonge,Bahagia
2340,2022-12-03 12:22:43+00:00,1599016277221466112,@DesyaDrs1 @meisusilawati3 Amin segera membantu ekonomi jabar lebih melesat #bersamajuara #ridwankamil,MuhammadS_M,,amin bantu ekonomi jabar lesat,Bahagia
2341,2022-12-05 09:12:40+00:00,1599693226977677316,"Jadi begini, memanfaatkan kemarahan rakyat utk jadi capres kebanyakan maling alias perampok jika bermodalkan kritikan saja tapa solusi&amp; jalan keluar dg memiliki dasar ide
Cc @Fahrihamzah @KPU_ID @jokowi @erickthohir @AryaSinulingga @ganjarpranowo @ridwankamil @KPK_RI @jansen_jsp https://t.co/aAUuH99mFH",Hendrikorachman,,manfaat marah rakyat calon presiden maling alias rampok modal kritik tapa solusi amp jalan milik dasar ide cc,Marah
2342,2022-12-14 12:28:21+00:00,1603003960318910464,"Hallo sobat bima tiga 👋
di wilayah Purwakarta dan sekitarnya,ijin menginformasikan ada pemeliharaan jalan yaitu pekerjaan sapu lobang Hotmix ruas jalan Bts.krw/Pwk (Curug) - Pwk.
Jl.Kosambi - Bts.krw/Pwk (Curug).
@bimautamajabar
@ridwankamil
#dbmprjuara https://t.co/74CWn0SWx3",bimatigabdg,,halo sobat bima wilayah purwakarta izin informasi pelihara jalan kerja sapu lobang hotmix ruas jalan bts krw pwk curug pwk jalan kosambi bts krw pwk curug,Bahagia
2343,2022-12-21 01:45:09+00:00,1605378811327315968,Tapi untuk maju menjadi Capres memang butuh Partai yang mengusung Ridwan Kamil #bersamajuara https://t.co/H1ETE8uGco,NanBoSan1,,maju calon presiden butuh partai usung ridwan kamil,Marah
